0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.275 0.432991289916 [55, 3, 6]
0.04 1.02708139933 [8, 9, 4]

0.84 -0.410413602704 [168, 14, 9]
0.0 1.6975 [0, 5, 26]
0.405 0.409463459197 [81, 7, 0]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.275 0.432991289916 [55, 3, 6]
0.04 1.02708139933 [8, 9, 4]

0.84 -0.410413602704 [168, 14, 9]
0.0 1.6975 [0, 5, 26]
0.405 0.409463459197 [81, 7, 0]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.275 0.432991289916 [55, 3, 6]
0.04 1.02708139933 [8, 9, 4]

0.84 -0.410413602704 [168, 14, 9]
0.0 1.6975 [0, 5, 26]
0.405 0.409463459197 [81, 7, 0]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.275 0.432991289916 [55, 3, 6]
0.04 1.02708139933 [8, 9, 4]

0.84 -0.410413602704 [168, 14, 9]
0.0 1.6975 [0, 5, 26]
0.405 0.409463459197 [81, 7, 0]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.275 0.432991289916 [55, 3, 6]
0.04 1.02708139933 [8, 9, 4]

0.84 -0.410413602704 [168, 14, 9]
0.0 1.6975 [0, 5, 26]
0.405 0.409463459197 [81, 7, 0]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.275 0.432991289916 [55, 3, 6]
0.04 1.02708139933 [8, 9, 4]

0.84 -0.410413602704 [168, 14, 9]
0.0 1.6975 [0, 5, 26]
0.405 0.409463459197 [81, 7, 0]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.275 0.432991289916 [55, 3, 6]
0.04 1.02708139933 [8, 9, 4]

0.84 -0.410413602704 [168, 14, 9]
0.405 0.409463459197 [81, 7, 0]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.275 0.432991289916 [55, 3, 6]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]

0.84 -0.410413602704 [168, 14, 9]
0.405 0.409463459197 [81, 7, 0]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.275 0.432991289916 [55, 3, 6]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]

0.84 -0.410413602704 [168, 14, 9]
0.405 0.409463459197 [81, 7, 0]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.275 0.432991289916 [55, 3, 6]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]

0.84 -0.410413602704 [168, 14, 9]
0.405 0.409463459197 [81, 7, 0]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.275 0.432991289916 [55, 3, 6]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]

0.84 -0.410413602704 [168, 14, 9]
0.405 0.409463459197 [81, 7, 0]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.275 0.432991289916 [55, 3, 6]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]

0.84 -0.410413602704 [168, 14, 9]
0.405 0.409463459197 [81, 7, 0]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.275 0.432991289916 [55, 3, 6]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]

0.84 -0.410413602704 [168, 14, 9]
0.405 0.409463459197 [81, 7, 0]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.275 0.432991289916 [55, 3, 6]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]

0.84 -0.410413602704 [168, 14, 9]
0.405 0.409463459197 [81, 7, 0]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.275 0.432991289916 [55, 3, 6]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]

0.84 -0.410413602704 [168, 14, 9]
0.405 0.409463459197 [81, 7, 0]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.275 0.432991289916 [55, 3, 6]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]

0.84 -0.410413602704 [168, 14, 9]
0.405 0.409463459197 [81, 7, 0]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.275 0.432991289916 [55, 3, 6]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]

0.84 -0.410413602704 [168, 14, 9]
0.405 0.409463459197 [81, 7, 0]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.275 0.432991289916 [55, 3, 6]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]

0.84 -0.410413602704 [168, 14, 9]
0.405 0.409463459197 [81, 7, 0]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.275 0.432991289916 [55, 3, 6]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]

0.84 -0.410413602704 [168, 14, 9]
0.405 0.409463459197 [81, 7, 0]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.275 0.432991289916 [55, 3, 6]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]

0.84 -0.410413602704 [168, 14, 9]
0.405 0.409463459197 [81, 7, 0]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.275 0.432991289916 [55, 3, 6]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]

0.84 -0.410413602704 [168, 14, 9]
0.405 0.409463459197 [81, 7, 0]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.275 0.432991289916 [55, 3, 6]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]

0.84 -0.410413602704 [168, 14, 9]
0.405 0.409463459197 [81, 7, 0]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.275 0.432991289916 [55, 3, 6]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]

0.84 -0.410413602704 [168, 14, 9]
0.405 0.409463459197 [81, 7, 0]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.275 0.432991289916 [55, 3, 6]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]

0.84 -0.410413602704 [168, 14, 9]
0.405 0.409463459197 [81, 7, 0]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.275 0.432991289916 [55, 3, 6]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]

0.84 -0.410413602704 [168, 14, 9]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]
0.235 0.374500831131 [47, 4, 0]

0.84 -0.410413602704 [168, 14, 9]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]
0.235 0.374500831131 [47, 4, 0]

0.84 -0.410413602704 [168, 14, 9]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]
0.235 0.374500831131 [47, 4, 0]

0.84 -0.410413602704 [168, 14, 9]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]
0.235 0.374500831131 [47, 4, 0]

0.84 -0.410413602704 [168, 14, 9]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]
0.235 0.374500831131 [47, 4, 0]

0.84 -0.410413602704 [168, 14, 9]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]
0.235 0.374500831131 [47, 4, 0]

0.84 -0.410413602704 [168, 14, 9]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]
0.235 0.374500831131 [47, 4, 0]

0.84 -0.410413602704 [168, 14, 9]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]
0.235 0.374500831131 [47, 4, 0]

0.84 -0.410413602704 [168, 14, 9]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]
0.235 0.374500831131 [47, 4, 0]

0.84 -0.410413602704 [168, 14, 9]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]
0.235 0.374500831131 [47, 4, 0]

0.84 -0.410413602704 [168, 14, 9]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]
0.235 0.374500831131 [47, 4, 0]

0.84 -0.410413602704 [168, 14, 9]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
0.41 0.326137363279 [82, 2, 4]
0.42 0.244961494853 [84, 1, 8]
0.62 -0.0964974130039 [124, 0, 4]
0.615 0.181212603468 [123, 2, 15]
0.04 1.02708139933 [8, 9, 4]
0.0 1.6525 [0, 0, 29]
0.235 0.374500831131 [47, 4, 0]

0.84 -0.410413602704 [168, 14, 9]
0.86 -0.470730780104 [172, 20, 1]
0.665 -0.353900569292 [133, 2, 2]
0.23 0.650463251699 [46, 8, 10]
0.005 1.23313145397 [1, 3, 11]
0.63 -0.262256922426 [126, 0, 3]
0.055 0.810816069148 [11, 0, 5]
0.44 0.184099238029 [88, 14, 3]
0.115 0.750546247237 [23, 1, 1]
0.865 -0.676470347604 [173, 2, 0]
