-9.03556994032 -0.594789308769 [13, 89, 29]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
-15.3932658073 -7.64481727257 [81, 81, 83]
-16.2302394165 -6.43086598807 [80, 104, 79]
-16.7943958258 -4.37886396887 [86, 99, 79]
-15.5414607311 -6.57149189172 [86, 81, 81]
-15.4926836845 -7.27027719048 [78, 90, 75]
-17.9238635589 -3.68604828635 [78, 101, 100]
-16.8256522177 -3.83409236139 [99, 90, 77]
-16.4446732697 -5.62734816665 [78, 98, 83]


-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-16.590414691 -4.8283010862 [78, 97, 85]
-14.7551791068 -10.8566146358 [79, 78, 79]
-15.0934920997 -7.86136002012 [77, 78, 89]
-19.7191478927 0.272459630456 [99, 101, 99]
-18.2937432522 -1.82107956992 [83, 99, 101]
-16.5513278477 -4.91634965316 [82, 104, 81]
-18.6443906982 -0.163189153111 [98, 99, 88]
-17.9546042661 -2.61849922639 [100, 97, 81]
